,0
932,True
933,False
934,False
935,False
936,False
937,False
938,False
940,False
941,False
942,False
943,False
944,False
945,False
946,False
947,False
948,False
950,False
952,False
953,False
954,False
955,True
956,True
957,False
958,True
960,False
962,False
965,False
966,False
967,False
968,False
969,True
970,False
971,False
972,False
973,False
974,False
975,False
976,False
977,False
978,False
981,False
982,False
983,False
985,True
987,False
990,True
991,True
992,False
993,False
994,False
995,False
996,False
997,False
1000,False
1002,False
1003,False
1004,False
1005,False
1006,False
1008,False
1009,False
1011,False
1012,False
1013,False
1014,False
1015,False
1016,False
1017,False
1018,True
1020,False
1021,False
1022,False
1024,False
1025,False
1028,False
1029,False
1030,False
1031,False
1032,False
1033,False
1034,True
1035,False
1036,True
1037,False
1038,False
1039,False
1040,True
1041,False
1042,False
1044,False
1045,False
1046,False
1047,False
1048,True
1049,False
1050,False
1051,False
1052,False
1053,False
1055,False
1056,False
1058,False
1059,False
1060,False
1061,False
1062,False
1063,False
1064,False
1065,False
1066,True
1067,False
1068,False
1069,False
1071,False
1072,False
1073,False
1074,True
1075,False
1076,False
1077,True
1078,True
1080,True
1081,False
1082,False
1083,False
1084,False
1085,False
1086,False
1089,True
1090,True
1091,False
1092,False
1093,False
1094,False
1095,True
1097,False
1098,True
1099,False
1100,False
1101,False
1102,False
1103,False
1105,False
1106,True
1107,False
1108,False
1112,True
1114,False
1115,False
1116,True
1117,False
1118,False
1119,True
1120,False
1121,False
1122,False
1123,True
1125,True
1126,False
1127,False
1128,False
1130,False
1131,False
1132,False
1133,False
1134,True
1135,True
1136,False
1137,False
1138,True
1139,False
1140,True
1141,True
1143,True
1146,False
1147,False
1148,False
1149,False
1150,False
1151,True
1152,False
1153,False
1154,False
1155,False
1157,False
1158,False
1160,False
1161,False
1162,False
1163,False
1165,False
1166,True
1167,False
1168,False
1169,False
1170,False
1171,True
1172,False
1173,False
1174,False
1175,False
1177,False
1178,False
1180,False
1181,False
1182,True
1183,False
1184,False
1185,True
1186,False
1187,False
1188,True
1189,False
1190,False
1191,False
1192,False
1194,False
1195,True
1196,False
1197,True
1198,False
1199,False
1200,False
1201,True
1202,False
1203,False
1204,True
1205,True
1206,False
1207,False
1208,False
1209,False
1211,False
1212,False
1213,False
1214,False
1215,False
1216,False
1217,False
1218,False
1219,True
1220,True
1222,False
1223,False
1224,False
1225,False
1226,False
1227,False
1228,False
1229,False
1230,True
1231,False
1232,True
1233,False
1234,False
1236,False
1237,False
1240,False
1241,True
1242,False
1243,False
1244,True
1245,False
1247,False
1248,True
1251,False
1252,False
1253,False
1255,False
1256,True
1257,False
1258,True
1259,False
1260,False
1262,False
1263,False
1264,False
1265,False
1266,True
1267,False
1268,False
1270,False
1271,False
1273,False
1274,False
1276,False
1277,False
1278,False
1279,False
1280,True
1281,False
1282,False
1283,False
1284,True
1285,True
1286,False
1287,False
1288,True
1289,False
1290,True
1291,False
1293,True
1294,True
1295,True
1296,False
1297,False
1298,False
1300,True
1302,True
1306,True
1307,False
1308,False
1310,False
1311,False
1312,False
1313,False
1316,False
1317,False
1320,False
1321,True
1322,False
1324,False
1325,True
1326,False
1327,False
1328,False
1329,True
1330,False
1331,False
1332,False
1333,False
1334,False
1335,False
1336,False
1337,False
1338,False
1339,False
1340,False
1341,False
1342,False
1343,False
1344,True
1345,False
1346,False
1347,True
1348,False
1349,False
1350,False
1351,False
1352,False
1353,True
1354,False
1355,True
1356,False
1357,False
1360,False
1361,True
1362,False
1363,False
1365,True
1367,False
1368,False
1369,False
1370,False
1372,False
1373,False
1374,False
1376,False
1377,False
1378,False
1379,True
1380,False
1381,False
1382,False
1383,False
1385,False
1389,False
1390,False
1391,False
1392,True
1394,False
1395,True
1399,False
1400,True
1401,False
1402,True
1403,False
1404,True
1405,True
1406,False
1408,False
1410,False
1411,False
1412,False
1413,False
1414,False
1415,False
1416,False
1417,False
1418,False
1419,False
1421,False
1422,True
1423,False
1424,False
1425,False
1426,False
1427,False
1428,False
1429,False
1430,False
1431,False
1434,True
1435,False
1436,False
1437,True
1438,False
1439,False
1440,False
1442,False
1443,False
1444,True
1446,False
1447,False
1448,False
1452,False
1453,False
1454,False
1455,False
1456,False
1458,False
1459,False
1461,False
1462,False
1463,False
1466,False
1467,False
1468,False
1469,True
1470,False
1472,False
1473,False
1474,False
1475,False
1476,False
1477,False
1479,False
1480,False
1481,False
1482,True
1483,False
1485,False
1486,False
1488,False
1489,False
1490,False
1491,False
1492,False
1493,True
1494,False
1496,False
1497,False
1498,True
1499,False
1500,False
1502,False
1503,False
1504,True
1505,True
1508,False
1511,True
1512,False
1513,False
1514,False
1515,False
1516,False
1517,False
1518,False
1520,False
1521,False
1522,False
1523,False
1524,False
1525,False
1526,True
1527,False
1528,True
1529,False
1530,False
1531,False
1532,False
1533,False
1534,False
1536,False
1537,False
1538,False
1539,False
1540,False
1541,False
1542,False
1544,True
1545,True
1546,False
1547,False
1548,True
1549,False
1550,False
1551,False
1552,False
1554,False
1555,False
1556,True
1557,True
1558,False
1559,False
1560,True
1561,False
1563,False
1564,False
1565,False
1566,False
1567,False
1568,False
1569,True
1572,False
1573,True
1575,True
1576,False
1578,False
1579,False
1581,False
1582,False
1583,False
1584,False
1585,False
1586,False
1587,False
1588,True
1589,False
1590,False
1591,False
1592,False
1593,False
1594,False
1595,False
1596,False
1597,False
1598,False
1599,False
1600,True
1601,False
1602,False
1606,False
1607,False
1608,False
1611,False
1612,True
1613,False
1614,False
1616,False
1617,False
1618,False
1619,True
1620,False
1621,False
1622,False
1623,False
1624,False
1625,False
1626,True
1627,False
1628,False
1629,False
1630,False
1631,False
1632,False
1633,False
1634,False
1635,False
1636,True
1637,False
1638,True
1639,False
1640,False
1641,False
1642,False
1643,False
1644,False
1645,False
1646,False
1647,True
1648,False
1649,False
1651,False
1652,False
1653,False
1654,False
1656,False
1657,False
1659,True
1660,False
1661,False
1662,False
1665,False
1666,False
1667,True
1668,False
1669,True
1670,False
1672,False
1673,False
1676,False
1677,True
1678,True
1680,False
1682,False
1683,False
1684,False
1685,True
1686,False
1687,False
1688,True
1689,False
1690,False
1692,False
1693,False
1694,True
1695,False
1696,False
1698,True
1699,False
1700,False
1701,False
1702,False
1703,False
1705,False
1706,False
1707,False
1708,False
1710,False
1712,False
1713,True
1714,False
1715,False
1716,True
1717,False
1719,False
1720,False
1721,False
1722,False
1724,True
1725,False
1726,True
1727,False
1728,False
1729,True
1731,True
1732,True
1733,False
1734,False
1736,False
1737,False
1738,False
1739,False
1740,False
1741,False
1742,False
1743,False
1744,False
1745,False
1747,False
1748,False
1749,False
1750,False
1751,False
1752,False
1753,False
1755,False
1756,True
1757,True
1758,False
1759,False
1762,True
1763,False
1765,True
1766,True
1767,False
1768,False
1769,False
1770,False
1773,False
1774,False
1775,False
1778,False
1779,False
1780,False
1781,False
1782,False
1783,False
1784,False
1785,False
1786,True
1787,False
1789,False
1790,False
1791,False
1793,True
1794,False
1796,False
1797,False
1798,True
1800,True
1801,False
1802,False
1803,False
1804,True
1805,False
1806,True
1807,True
1808,False
1809,True
1810,False
1811,False
1813,False
1815,True
1816,False
1817,False
1818,False
1819,False
1820,False
1821,False
1822,False
1824,False
1825,False
1827,False
1829,False
1830,False
1832,False
1833,False
1834,False
1835,False
1836,False
1837,False
1838,False
1839,False
1840,True
1841,False
1842,False
1844,False
1845,False
1846,False
1847,True
1849,False
1850,False
1851,True
1852,False
1853,False
1854,False
1855,False
1856,False
1857,False
1859,True
1861,False
1862,False
1863,False
1864,True
1865,True
1866,False
1867,False
1870,False
1871,True
1872,False
1873,False
1875,True
1876,False
1877,False
1878,False
1879,True
1880,False
1881,False
1883,True
1885,False
1886,False
1887,False
1888,False
1889,False
1890,False
1891,False
1893,False
1895,False
1896,False
1897,False
1898,False
1899,False
1902,True
1904,False
1905,False
1906,False
1907,True
1908,False
1909,False
1910,False
1911,False
1912,True
1913,True
1914,False
1917,False
1919,False
1920,False
1921,False
1922,False
1923,False
1925,False
1926,True
1927,False
1928,False
1929,True
1930,False
1931,False
1932,False
1933,False
1934,False
1935,False
1936,False
1937,True
1938,False
1939,False
1940,False
1941,True
1942,True
1943,False
1944,False
1945,False
1946,False
1947,False
1948,False
1949,False
1950,False
1951,False
1952,False
1953,False
1954,False
1955,False
1956,False
1957,False
1958,False
1959,False
1960,False
1962,False
1963,False
1964,False
1965,False
1966,False
1967,False
1968,False
1969,False
1970,True
1971,False
1972,False
1973,False
1974,False
1976,False
1977,True
1979,False
1981,True
1982,True
1983,True
1984,True
1985,True
1986,True
1988,False
1989,False
1990,False
1991,False
1992,False
1993,False
1994,True
1995,False
1996,False
1997,True
1998,False
1999,True
2000,False
2001,False
2002,False
2003,False
2004,False
2005,False
2006,False
2008,False
2009,False
2010,False
2011,True
2012,True
2014,False
2015,False
2016,True
2017,False
2018,False
2019,False
2020,False
2023,False
2024,False
2025,False
2026,False
2027,False
2028,True
2029,True
2030,True
2031,False
2032,False
2033,True
2034,False
2036,False
2038,False
2039,False
2040,False
2041,True
2042,False
2043,True
2044,True
2045,False
2046,False
2047,True
2048,False
2049,False
2051,False
2052,False
2053,False
2054,False
2055,False
2056,False
2057,False
2058,False
2060,False
2061,False
2063,True
2064,False
2065,False
2066,False
2067,True
2069,False
2070,False
2071,False
2072,False
2073,False
2074,False
2075,False
2076,True
2077,False
2078,False
2079,False
2080,False
2082,False
2084,True
2085,False
2086,False
2087,False
2088,False
2089,False
2090,False
2091,True
2094,False
2095,True
2096,False
2097,True
2098,False
2099,False
2100,False
2101,False
2102,False
2106,False
2107,False
2109,False
2110,True
2111,False
2113,False
2114,True
2115,True
2116,False
2118,False
2119,False
2120,False
2122,True
2124,False
2127,False
2128,False
2129,False
2130,False
2131,False
2132,False
2133,False
2135,True
2136,True
2137,False
2138,True
2139,True
2140,False
2144,True
2145,True
2146,False
2147,False
2148,False
2149,False
2150,False
2151,False
2153,False
2154,True
2155,False
2158,False
2159,False
2160,False
2161,True
2162,False
2164,False
2165,False
2166,True
2167,False
2169,False
2170,False
2171,False
2173,False
2174,False
2175,False
2178,False
2179,False
2180,False
2181,False
2182,False
2184,False
2185,False
2186,False
2187,False
2188,False
2189,False
2190,False
2192,False
2193,False
2194,True
2195,True
2196,False
2198,True
2199,True
2200,False
2202,False
2204,False
2205,False
2206,False
2207,False
2208,False
2209,False
2212,False
2213,False
2214,False
2216,False
2217,True
2218,False
2220,True
2221,False
2222,True
2223,True
2224,False
2225,False
2226,False
2227,False
2230,False
2231,False
2233,True
2234,False
2235,False
2237,False
2238,True
2240,False
2241,False
2242,True
2243,False
2244,False
2246,False
2247,False
2248,True
2249,True
2250,False
2251,True
2252,True
2254,True
2255,False
2256,False
2257,False
2258,False
2259,True
2260,True
2261,True
2262,False
2263,False
2264,False
2265,False
2266,False
2269,True
2270,False
2271,True
2272,True
2273,False
2274,False
2275,True
2276,False
2277,False
2278,True
2280,True
2281,False
2282,False
2283,False
2284,False
2286,False
2287,False
2288,False
2289,False
2291,False
2292,True
2293,False
2294,False
2295,False
2296,False
2297,False
2298,False
2299,False
2301,False
2303,True
2304,False
2305,True
2306,False
2307,False
2309,True
2310,False
2311,False
2312,False
2313,False
2314,False
2316,False
2317,False
2318,False
2319,False
2320,False
2321,False
2323,False
2324,False
2325,False
2326,False
2327,False
2329,False
2331,False
2332,False
2333,False
2334,True
2336,False
2337,False
2338,False
2339,False
2340,True
2341,False
2342,False
2343,False
2344,True
2345,True
2347,False
2349,False
2350,False
2351,False
2352,False
2353,False
2354,True
2355,False
2357,False
2358,True
2359,False
2360,False
2361,False
2363,False
2364,False
2365,True
2366,False
2367,False
2369,False
2370,True
2371,True
2372,False
2373,True
2374,True
2376,True
2377,False
2378,False
2379,False
2380,False
2382,False
2383,False
2384,False
2385,False
2386,False
2387,False
2388,False
2389,False
2390,True
2392,False
2393,False
2394,False
2395,False
2396,True
2397,False
2400,True
2401,True
2402,True
2403,False
2404,True
2405,True
2406,False
2407,False
2408,False
2409,True
2410,True
2411,False
2412,False
2413,False
2414,False
2415,False
2416,False
2418,False
2419,False
2420,True
2421,False
2422,False
2423,False
2424,True
2425,False
2426,False
2427,False
2428,False
2429,False
2430,False
2431,True
2433,False
2434,False
2435,False
2437,False
2438,True
2439,False
2440,False
2441,False
2442,False
2443,False
2444,False
2445,True
2446,True
2449,False
2450,False
2453,False
2454,False
2455,False
2456,False
2457,False
2459,False
2460,False
2461,False
2462,False
2463,False
2464,False
2467,False
2468,False
2469,False
2470,False
2471,False
2472,False
2474,False
2475,False
2477,False
2478,True
2479,False
2480,False
2482,True
2483,False
2484,False
2485,True
2486,False
2487,False
2488,False
2489,False
2491,False
2493,False
2494,False
2495,False
2496,True
2497,True
2500,False
2501,False
2502,False
2503,False
2504,False
2505,False
2506,False
2507,False
2509,False
2510,False
2511,False
2513,False
2515,False
2516,True
2517,False
2518,False
2519,False
2520,False
2521,True
2523,False
2524,True
2525,False
2526,False
2527,False
2528,False
2529,False
2531,False
2532,False
2533,False
2534,False
2535,False
2536,False
2537,False
2538,True
2539,False
2540,False
2542,True
2543,False
2544,True
2545,False
2546,True
2547,False
2548,False
2549,False
2551,False
2552,False
2553,False
2554,False
2556,False
2557,False
2559,False
2560,False
2561,False
2562,False
2563,False
2564,False
2565,False
2566,False
2567,False
2568,False
2570,False
2572,False
2573,False
2574,True
2575,False
2576,True
2578,False
2579,False
2580,False
2582,False
2583,False
2584,True
2586,False
2587,False
2588,True
2589,True
2590,False
2592,False
2594,False
2595,False
2597,False
2600,False
2601,False
2602,False
2603,False
2604,True
2605,False
2606,True
2607,False
2608,True
2609,False
2610,False
2612,False
2615,False
2617,False
2618,True
2619,True
2621,False
2623,False
2624,False
2626,True
2627,True
2628,True
2629,False
2630,False
2632,False
2633,False
2634,True
2635,True
2636,True
2637,True
2638,False
2639,False
2640,False
2641,False
2642,False
2644,False
2645,True
2646,False
2647,False
2648,False
2649,False
2650,False
2651,False
2652,False
2653,True
2654,False
2655,True
2656,False
2657,False
2658,False
2660,False
2661,True
2662,False
2663,False
2664,False
2669,True
2670,False
2671,False
2672,True
2673,False
2675,True
2677,False
2678,False
2679,True
2680,False
2682,False
2683,True
2684,False
2685,True
2687,False
2688,False
2689,True
2690,True
2691,False
2692,False
2693,False
2694,False
2695,True
2696,False
2697,False
2698,False
2699,False
2701,False
2702,False
2703,False
2704,False
2705,False
2706,False
2707,False
2708,False
2709,False
2710,False
2711,False
2712,False
2713,False
2714,False
2715,False
2717,False
2718,False
2719,False
2722,False
2723,False
2724,False
2725,False
2726,False
2727,False
2728,True
2729,False
2730,False
2731,False
2732,True
2733,True
2735,False
2736,False
2737,False
2738,True
2739,False
2740,False
2742,True
2743,False
2744,False
2745,False
2746,False
2747,False
2748,False
2749,False
2750,True
2751,False
2752,False
2753,False
2754,True
2755,False
2756,False
2757,False
2758,False
2759,False
2760,False
2761,False
2762,False
2763,False
2764,False
2766,False
2767,False
2768,False
2769,True
2771,False
2772,False
2773,False
2775,False
2778,False
2779,True
2780,True
2781,False
2782,False
2783,False
2784,False
2785,False
2786,False
2787,True
2789,False
2790,True
2791,False
2792,False
2793,False
2794,False
2795,True
2796,True
2798,False
2799,False
2800,True
2801,True
2802,True
2803,False
2804,False
2805,True
2806,False
2807,False
2808,False
2809,False
2810,False
2811,False
2812,False
2813,False
2815,False
2816,True
2817,False
2818,False
2819,False
2820,False
2821,False
2822,False
2823,False
2824,False
2825,False
2827,False
2828,False
2829,False
2830,False
2831,False
2832,False
2833,False
2835,False
2836,False
2837,False
2838,False
2840,False
2841,False
2842,False
2843,False
2844,False
2845,False
2846,True
2847,False
2850,True
2852,True
2853,False
2854,True
2855,True
2856,False
2857,False
2858,True
2859,False
2861,False
2862,True
2863,True
2864,False
2865,False
2867,True
2868,True
2869,False
2870,False
2871,False
2872,False
2874,False
2875,True
2876,False
2877,False
2878,False
2879,False
2880,False
2882,True
2883,False
2884,False
2885,False
2886,False
2887,False
2888,False
2889,False
2890,False
2892,False
2893,False
2894,True
2895,False
2896,True
2898,False
2899,False
2900,True
2901,False
2902,False
2903,False
2904,True
2906,False
2907,False
2908,True
2909,False
2911,False
2912,True
2913,False
2914,False
2915,False
2916,False
2917,False
2919,True
2920,True
2921,False
2922,False
2923,True
2924,False
2925,True
2926,False
2927,True
2928,False
2929,False
2930,True
2933,True
2935,False
2936,False
2937,True
2938,False
2939,False
2940,False
2941,False
2942,False
2943,True
2944,True
2945,True
2946,False
2947,True
2948,False
2950,True
2951,False
2952,True
2953,True
2954,False
2955,False
2957,False
2958,False
2959,False
2960,False
2961,False
2963,False
2965,False
2967,False
2969,False
2972,False
2973,False
2974,False
2976,False
2977,False
2978,False
2979,True
2980,False
2982,False
2983,False
2985,True
2986,False
2987,False
2989,False
2990,False
2991,True
2993,False
2994,False
2995,False
2996,False
2997,False
2998,False
2999,False
3000,False
3001,False
3002,False
3003,True
3004,False
3005,False
3006,True
3007,True
3011,False
3012,True
3014,False
3017,False
3018,False
3019,True
3020,False
3022,False
3023,False
3024,True
3025,False
3026,True
3027,True
3028,True
3029,False
3030,True
3031,False
3032,True
3033,False
3036,False
3039,False
3040,True
3041,False
3042,False
3045,False
3047,True
3048,False
3049,False
3050,False
3051,False
3052,False
3053,False
3054,False
3055,False
3057,True
3060,False
3062,False
3063,False
3064,False
3065,True
3066,False
3067,False
3068,True
3069,False
3070,False
3071,False
3072,False
3074,False
3075,False
3076,True
3079,False
3080,False
3081,False
3083,True
3084,False
3085,False
3086,False
3087,True
3088,False
3089,False
3090,False
3091,False
3092,False
3093,False
3094,False
3095,False
3096,True
3097,False
3098,False
3099,False
3100,False
3101,False
3102,False
3104,False
3105,False
3106,False
3107,False
3108,False
3109,False
3110,False
3111,True
3114,True
3115,False
3116,True
3117,False
3119,False
3120,False
3122,False
3123,False
3124,False
3125,True
3127,True
3129,False
3130,False
3131,False
3132,True
3133,False
3134,False
3135,False
3136,False
3137,False
3138,False
3140,True
3141,False
3143,False
3144,True
3146,True
3147,False
3149,False
3150,False
3151,False
3152,False
3153,False
3154,False
3155,False
3156,True
3157,False
3158,False
3159,True
3160,False
3161,True
3162,True
3163,False
3164,False
3165,False
3166,False
3167,False
3168,False
3169,True
3170,False
3171,False
3173,False
3174,False
3175,False
3177,False
3178,False
3179,False
3180,True
3181,True
3182,False
3183,False
3185,False
3187,False
3188,False
3189,False
3190,True
3191,True
3193,False
3194,False
3195,False
3196,False
3197,False
3198,True
3199,False
3200,False
3201,False
3202,False
3203,False
3204,False
3205,False
3206,False
3207,True
3208,True
3209,False
3210,False
3211,False
3213,False
3214,False
3215,False
3216,True
3217,False
3218,False
3219,False
3220,False
3221,False
3223,False
3224,False
3225,True
3227,False
3228,False
3230,False
3232,False
3234,False
3235,False
3236,False
3237,False
3238,True
3240,False
3241,False
3242,False
3243,False
3244,False
3245,True
3246,True
3247,False
3248,False
3249,False
3250,False
3252,False
3255,False
3256,True
3257,False
3258,False
3259,True
3260,False
3261,False
3263,False
3264,False
3265,False
3266,False
3267,False
3268,True
3269,False
3270,True
3271,False
3272,False
3274,False
3275,True
3277,False
3278,False
3279,False
3280,False
3281,False
3282,False
3283,True
3284,False
3285,False
3286,True
3287,True
3288,False
3290,False
3291,False
3292,False
3293,True
3295,False
3296,True
3297,False
3298,False
3299,False
3300,False
3301,False
3302,False
3303,False
3304,False
3305,False
3306,False
3307,False
3308,False
3309,False
3310,False
3311,False
3312,False
3313,False
3316,False
3317,False
3318,True
3319,False
3320,True
3321,False
3322,False
3325,False
3326,True
3327,True
3328,False
3329,False
3330,True
3332,False
3333,True
3335,False
3337,False
3339,False
3340,False
3341,False
3342,False
3343,True
3345,False
3346,True
3347,False
3348,False
3350,False
3352,False
3353,False
3354,False
3355,False
3356,True
3359,False
3361,False
3363,False
3364,False
3365,False
3366,False
3367,False
3368,True
3369,True
3370,False
3371,False
3374,False
3375,False
3377,False
3378,False
3379,False
3380,False
3381,False
3383,False
3384,False
3385,False
3386,False
3387,False
3388,False
3389,False
3390,True
3391,False
3392,False
3393,False
3394,False
3395,False
3396,False
3397,False
3399,False
3400,False
3401,False
3402,False
3404,False
3405,False
3406,True
3407,True
3408,False
3410,False
3411,False
3412,False
3413,False
3414,False
3415,False
3416,False
3417,False
3420,False
3421,False
3422,False
3423,False
3424,False
3425,False
3426,False
3427,False
3428,False
3429,True
3430,False
3431,False
3432,False
3433,False
3434,False
3435,False
3437,False
3438,False
3441,True
3445,False
3446,False
3447,False
3450,False
3451,False
3452,True
3453,False
3455,True
3456,False
3457,False
3458,False
3459,False
3460,True
3461,False
3463,False
3464,False
3466,False
3467,False
3468,False
3469,False
3470,False
3471,False
3472,False
3473,False
3474,False
3476,False
3477,False
3478,False
3479,False
3480,True
3481,False
3482,True
3483,False
3484,True
3485,False
3486,False
3487,True
3488,False
3489,True
3490,True
3491,True
3492,False
3493,False
3494,False
3495,False
3496,False
3497,False
3499,True
3500,True
3501,False
3502,False
3503,False
3504,False
3505,False
3506,True
3507,False
3508,False
3509,False
3510,False
3511,False
3512,False
3513,False
3514,True
3515,False
3518,True
3519,False
3520,False
3521,True
3522,False
3523,False
3524,False
3525,False
3526,False
3527,True
3528,False
3531,True
3533,False
3534,False
3536,True
3538,False
3540,False
3541,False
3544,False
3545,True
3547,False
3548,False
3549,True
3550,False
3553,False
3554,True
3555,False
3556,False
3557,False
3558,False
3559,False
3560,True
3561,True
3564,False
3566,False
3568,False
3570,False
3571,False
3572,False
3573,False
3574,False
3575,True
3576,False
3577,True
3578,False
3579,False
3580,False
3581,True
3584,False
3585,False
3586,True
3587,False
3588,True
3589,False
3590,False
3591,False
3593,False
3594,True
3595,False
3596,True
3597,True
3598,False
3602,False
3603,False
3604,False
